dayofweek,PULocationID,Hours,time1,time2,time3,count
0.3333333333333333,0.007547169811320755,0.39130434782608703,0.0,0.0,0.0,0.0004653327128897161
0.8333333333333334,0.007547169811320755,0.8260869565217391,0.0,0.0,0.0,0.0004653327128897161
1.0,0.007547169811320755,0.43478260869565216,0.0,0.0,0.0,0.0004653327128897161
0.5,0.007547169811320755,0.6956521739130435,0.0,0.0,0.0,0.0004653327128897161
0.8333333333333334,0.007547169811320755,0.6086956521739131,0.0,0.0,0.0,0.0004653327128897161
0.5,0.007547169811320755,0.6521739130434783,0.0,0.0,0.0,0.0004653327128897161
1.0,0.007547169811320755,0.8695652173913043,0.0,0.0,0.0,0.0004653327128897161
0.0,0.007547169811320755,0.6956521739130435,0.0,0.0,0.0,0.0004653327128897161
0.0,0.007547169811320755,0.5652173913043478,0.0,0.0,0.0,0.0004653327128897161
0.6666666666666666,0.007547169811320755,0.4782608695652174,0.0,0.0,0.0,0.0004653327128897161
0.6666666666666666,0.007547169811320755,1.0,0.0,0.0,0.0,0.0004653327128897161
1.0,0.007547169811320755,0.9565217391304348,0.0,0.0,0.0,0.0004653327128897161
0.0,0.007547169811320755,0.7391304347826086,0.0,0.0,0.0,0.0004653327128897161
