PULocationID,Date,Hours,count
1,2017-01-01,3,1
1,2017-01-01,4,1
1,2017-01-01,5,2
1,2017-01-01,6,2
1,2017-01-01,7,2
1,2017-01-01,10,3
1,2017-01-01,11,2
1,2017-01-01,12,3
1,2017-01-01,13,3
1,2017-01-01,14,3
1,2017-01-01,15,3
1,2017-01-01,16,6
1,2017-01-01,17,4
1,2017-01-01,18,3
1,2017-01-01,23,5
1,2017-01-02,3,2
1,2017-01-02,4,1
1,2017-01-02,5,1
1,2017-01-02,6,2
1,2017-01-02,7,4
1,2017-01-02,10,1
1,2017-01-02,11,1
1,2017-01-02,15,5
1,2017-01-02,16,5
1,2017-01-02,17,4
1,2017-01-02,19,2
1,2017-01-03,0,1
1,2017-01-03,1,1
1,2017-01-03,7,1
1,2017-01-03,11,1
1,2017-01-03,12,2
1,2017-01-03,13,2
1,2017-01-03,14,3
1,2017-01-03,15,1
1,2017-01-03,16,5
1,2017-01-03,17,1
1,2017-01-03,19,2
1,2017-01-03,21,1
1,2017-01-03,23,1
1,2017-01-04,8,1
1,2017-01-04,10,1
1,2017-01-04,12,2
1,2017-01-04,14,3
1,2017-01-04,15,4
1,2017-01-04,16,2
1,2017-01-04,17,1
1,2017-01-04,19,2
1,2017-01-05,2,1
1,2017-01-05,5,2
1,2017-01-05,7,2
1,2017-01-05,8,1
1,2017-01-05,9,2
1,2017-01-05,12,4
1,2017-01-05,13,1
1,2017-01-05,15,1
1,2017-01-05,16,3
1,2017-01-05,17,1
1,2017-01-05,18,1
1,2017-01-06,8,2
1,2017-01-06,12,1
1,2017-01-06,13,2
1,2017-01-06,14,1
1,2017-01-06,15,3
1,2017-01-06,16,1
1,2017-01-06,17,2
1,2017-01-06,18,1
1,2017-01-07,2,1
1,2017-01-07,6,2
1,2017-01-07,8,1
1,2017-01-07,12,1
1,2017-01-07,13,1
1,2017-01-07,14,2
1,2017-01-07,15,2
1,2017-01-07,16,1
1,2017-01-07,17,3
1,2017-01-07,18,1
1,2017-01-07,19,1
1,2017-01-07,23,1
1,2017-01-08,5,1
1,2017-01-08,8,2
1,2017-01-08,9,2
1,2017-01-08,10,2
1,2017-01-08,11,1
1,2017-01-08,12,2
1,2017-01-08,13,7
1,2017-01-08,14,3
1,2017-01-08,15,2
1,2017-01-08,16,1
1,2017-01-08,17,2
1,2017-01-08,18,3
1,2017-01-09,0,1
1,2017-01-09,5,1
1,2017-01-09,8,1
1,2017-01-09,9,1
1,2017-01-09,10,1
1,2017-01-09,11,2
1,2017-01-09,14,2
1,2017-01-09,15,1
1,2017-01-09,16,1
1,2017-01-09,19,1
1,2017-01-10,1,1
1,2017-01-10,4,1
1,2017-01-10,8,1
1,2017-01-10,10,1
1,2017-01-10,11,1
1,2017-01-10,12,2
1,2017-01-10,14,2
1,2017-01-10,16,1
1,2017-01-10,17,2
1,2017-01-10,18,1
1,2017-01-10,19,1
1,2017-01-11,5,2
1,2017-01-11,6,2
1,2017-01-11,7,5
1,2017-01-11,8,3
1,2017-01-11,9,1
1,2017-01-11,10,3
1,2017-01-11,11,4
1,2017-01-11,12,4
1,2017-01-11,13,8
1,2017-01-11,14,2
1,2017-01-11,15,4
1,2017-01-11,16,6
1,2017-01-11,17,1
1,2017-01-11,18,2
1,2017-01-11,19,1
1,2017-01-11,20,1
1,2017-01-12,2,2
1,2017-01-12,6,1
1,2017-01-12,7,4
1,2017-01-12,12,2
1,2017-01-12,13,5
1,2017-01-12,15,2
1,2017-01-12,16,3
1,2017-01-12,17,1
1,2017-01-12,18,1
1,2017-01-12,20,1
1,2017-01-13,4,2
1,2017-01-13,5,1
1,2017-01-13,6,1
1,2017-01-13,7,3
1,2017-01-13,9,2
1,2017-01-13,10,6
1,2017-01-13,11,2
1,2017-01-13,14,2
1,2017-01-13,15,6
1,2017-01-13,16,2
1,2017-01-13,17,3
1,2017-01-13,18,4
1,2017-01-13,19,3
1,2017-01-13,23,1
1,2017-01-14,6,3
1,2017-01-14,9,2
1,2017-01-14,10,2
1,2017-01-14,11,1
1,2017-01-14,12,2
1,2017-01-14,14,7
1,2017-01-14,15,2
1,2017-01-14,17,1
1,2017-01-14,19,1
1,2017-01-15,6,1
1,2017-01-15,7,2
1,2017-01-15,10,1
1,2017-01-15,11,1
1,2017-01-15,13,1
1,2017-01-15,14,1
1,2017-01-15,15,1
1,2017-01-15,16,5
1,2017-01-15,18,3
1,2017-01-16,5,1
1,2017-01-16,6,1
1,2017-01-16,7,1
1,2017-01-16,9,1
1,2017-01-16,10,2
1,2017-01-16,11,1
1,2017-01-16,13,1
1,2017-01-16,14,2
1,2017-01-16,15,2
1,2017-01-16,16,4
1,2017-01-16,17,3
1,2017-01-16,19,1
1,2017-01-17,3,1
1,2017-01-17,6,1
1,2017-01-17,7,2
1,2017-01-17,8,3
1,2017-01-17,9,1
1,2017-01-17,11,2
1,2017-01-17,12,1
1,2017-01-17,13,1
1,2017-01-17,14,4
1,2017-01-17,15,2
1,2017-01-17,17,1
1,2017-01-17,18,1
1,2017-01-17,23,1
1,2017-01-18,2,1
1,2017-01-18,3,2
1,2017-01-18,5,3
1,2017-01-18,7,2
1,2017-01-18,8,2
1,2017-01-18,9,5
1,2017-01-18,11,1
1,2017-01-18,14,3
1,2017-01-18,15,2
1,2017-01-18,16,3
1,2017-01-18,17,4
1,2017-01-18,18,3
1,2017-01-18,19,1
1,2017-01-18,20,1
1,2017-01-19,3,1
1,2017-01-19,4,2
1,2017-01-19,9,1
1,2017-01-19,12,1
1,2017-01-19,13,3
1,2017-01-19,14,5
1,2017-01-19,15,2
1,2017-01-19,16,5
1,2017-01-19,17,2
1,2017-01-19,18,2
1,2017-01-19,19,2
1,2017-01-20,4,2
1,2017-01-20,5,1
1,2017-01-20,6,1
1,2017-01-20,7,1
1,2017-01-20,8,1
1,2017-01-20,11,1
1,2017-01-20,12,2
1,2017-01-20,13,4
1,2017-01-20,14,3
1,2017-01-20,15,5
1,2017-01-20,16,1
1,2017-01-20,17,3
1,2017-01-20,18,1
1,2017-01-20,19,2
1,2017-01-21,5,4
1,2017-01-21,7,1
1,2017-01-21,9,2
1,2017-01-21,13,3
1,2017-01-21,15,3
1,2017-01-21,16,2
1,2017-01-21,19,1
1,2017-01-22,4,1
1,2017-01-22,6,2
1,2017-01-22,8,4
1,2017-01-22,9,4
1,2017-01-22,12,1
1,2017-01-22,14,2
1,2017-01-22,15,2
1,2017-01-22,19,1
1,2017-01-23,4,1
1,2017-01-23,6,6
1,2017-01-23,7,2
1,2017-01-23,8,1
1,2017-01-23,9,2
1,2017-01-23,12,3
1,2017-01-23,14,4
1,2017-01-23,15,1
1,2017-01-23,16,3
1,2017-01-23,17,3
1,2017-01-23,18,1
1,2017-01-23,19,1
1,2017-01-24,3,2
1,2017-01-24,7,3
1,2017-01-24,13,1
1,2017-01-24,14,5
1,2017-01-24,15,2
1,2017-01-24,16,3
1,2017-01-24,18,5
1,2017-01-25,4,1
1,2017-01-25,6,1
1,2017-01-25,8,1
1,2017-01-25,11,1
1,2017-01-25,12,1
1,2017-01-25,13,4
1,2017-01-25,14,2
1,2017-01-25,15,4
1,2017-01-25,16,2
1,2017-01-25,19,2
1,2017-01-25,21,1
1,2017-01-26,0,1
1,2017-01-26,6,4
1,2017-01-26,13,1
1,2017-01-26,14,1
1,2017-01-26,15,2
1,2017-01-26,16,4
1,2017-01-26,17,2
1,2017-01-26,18,1
1,2017-01-26,20,2
1,2017-01-27,4,1
1,2017-01-27,5,1
1,2017-01-27,8,1
1,2017-01-27,11,2
1,2017-01-27,12,2
1,2017-01-27,13,2
1,2017-01-27,14,1
1,2017-01-27,15,4
1,2017-01-27,17,1
1,2017-01-27,18,1
1,2017-01-27,19,1
1,2017-01-28,5,1
1,2017-01-28,6,1
1,2017-01-28,7,3
1,2017-01-28,8,1
1,2017-01-28,10,3
1,2017-01-28,12,1
1,2017-01-28,16,1
1,2017-01-28,17,3
1,2017-01-28,18,1
1,2017-01-29,3,1
1,2017-01-29,6,4
1,2017-01-29,7,1
1,2017-01-29,8,2
1,2017-01-29,9,1
1,2017-01-29,12,3
1,2017-01-29,13,1
1,2017-01-29,14,1
1,2017-01-29,15,2
1,2017-01-29,16,3
1,2017-01-29,17,3
1,2017-01-29,18,1
1,2017-01-29,20,1
1,2017-01-29,21,2
1,2017-01-30,6,1
1,2017-01-30,7,7
1,2017-01-30,9,1
1,2017-01-30,10,1
1,2017-01-30,11,2
1,2017-01-30,14,1
1,2017-01-30,15,2
1,2017-01-30,16,1
1,2017-01-30,17,2
1,2017-01-30,18,2
1,2017-01-31,4,1
1,2017-01-31,5,1
1,2017-01-31,7,1
1,2017-01-31,11,1
1,2017-01-31,12,1
1,2017-01-31,14,2
1,2017-01-31,15,2
1,2017-01-31,16,1
1,2017-01-31,17,2
2,2017-01-04,9,1
2,2017-01-07,19,1
2,2017-01-08,10,1
2,2017-01-19,16,1
2,2017-01-21,14,1
2,2017-01-26,15,1
2,2017-01-29,20,1
3,2017-01-01,12,2
3,2017-01-03,7,1
3,2017-01-04,2,1
3,2017-01-04,13,1
3,2017-01-06,10,1
3,2017-01-08,22,1
3,2017-01-09,22,1
3,2017-01-10,17,1
3,2017-01-11,14,1
3,2017-01-15,8,1
3,2017-01-18,14,2
3,2017-01-20,8,1
3,2017-01-21,23,1
3,2017-01-24,8,1
3,2017-01-25,15,1
3,2017-01-25,19,1
3,2017-01-26,3,1
3,2017-01-27,7,1
3,2017-01-27,18,1
3,2017-01-27,19,1
3,2017-01-28,5,1
3,2017-01-28,15,1
3,2017-01-28,21,1
3,2017-01-28,22,4
3,2017-01-28,23,1
3,2017-01-29,18,1
3,2017-01-30,1,1
4,2017-01-01,0,136
4,2017-01-01,1,145
4,2017-01-01,2,190
4,2017-01-01,3,189
4,2017-01-01,4,128
4,2017-01-01,5,54
4,2017-01-01,6,36
4,2017-01-01,7,28
4,2017-01-01,8,36
4,2017-01-01,9,34
4,2017-01-01,10,48
4,2017-01-01,11,38
4,2017-01-01,12,31
4,2017-01-01,13,43
4,2017-01-01,14,38
4,2017-01-01,15,33
4,2017-01-01,16,29
4,2017-01-01,17,28
4,2017-01-01,18,34
4,2017-01-01,19,20
4,2017-01-01,20,30
4,2017-01-01,21,32
4,2017-01-01,22,22
4,2017-01-01,23,35
4,2017-01-02,0,23
4,2017-01-02,1,21
4,2017-01-02,2,8
4,2017-01-02,3,10
4,2017-01-02,4,7
4,2017-01-02,5,9
4,2017-01-02,6,13
4,2017-01-02,7,18
4,2017-01-02,8,21
4,2017-01-02,9,33
4,2017-01-02,10,40
4,2017-01-02,11,31
4,2017-01-02,12,30
4,2017-01-02,13,39
4,2017-01-02,14,35
4,2017-01-02,15,26
4,2017-01-02,16,24
4,2017-01-02,17,24
4,2017-01-02,18,19
4,2017-01-02,19,26
4,2017-01-02,20,27
4,2017-01-02,21,24
4,2017-01-02,22,24
4,2017-01-02,23,19
4,2017-01-03,0,19
4,2017-01-03,1,15
4,2017-01-03,2,8
4,2017-01-03,3,7
4,2017-01-03,4,8
4,2017-01-03,5,12
4,2017-01-03,6,16
4,2017-01-03,7,51
4,2017-01-03,8,66
4,2017-01-03,9,44
4,2017-01-03,10,37
4,2017-01-03,11,32
4,2017-01-03,12,36
4,2017-01-03,13,35
4,2017-01-03,14,31
4,2017-01-03,15,38
4,2017-01-03,16,20
4,2017-01-03,17,16
4,2017-01-03,18,35
4,2017-01-03,19,17
4,2017-01-03,20,21
4,2017-01-03,21,23
4,2017-01-03,22,35
4,2017-01-03,23,19
4,2017-01-04,0,11
4,2017-01-04,1,7
4,2017-01-04,2,7
4,2017-01-04,3,7
4,2017-01-04,4,9
4,2017-01-04,5,11
4,2017-01-04,6,27
4,2017-01-04,7,45
4,2017-01-04,8,67
4,2017-01-04,9,51
4,2017-01-04,10,44
4,2017-01-04,11,30
4,2017-01-04,12,40
4,2017-01-04,13,21
4,2017-01-04,14,13
4,2017-01-04,15,22
4,2017-01-04,16,24
4,2017-01-04,17,21
4,2017-01-04,18,18
4,2017-01-04,19,30
4,2017-01-04,20,23
4,2017-01-04,21,34
4,2017-01-04,22,31
4,2017-01-04,23,30
4,2017-01-05,0,21
4,2017-01-05,1,17
4,2017-01-05,2,8
4,2017-01-05,3,7
4,2017-01-05,4,5
4,2017-01-05,5,13
4,2017-01-05,6,25
4,2017-01-05,7,51
4,2017-01-05,8,70
4,2017-01-05,9,51
4,2017-01-05,10,32
4,2017-01-05,11,41
4,2017-01-05,12,30
4,2017-01-05,13,32
4,2017-01-05,14,18
4,2017-01-05,15,24
4,2017-01-05,16,24
4,2017-01-05,17,27
4,2017-01-05,18,26
4,2017-01-05,19,24
4,2017-01-05,20,23
4,2017-01-05,21,50
4,2017-01-05,22,43
4,2017-01-05,23,60
4,2017-01-06,0,40
4,2017-01-06,1,34
4,2017-01-06,2,30
4,2017-01-06,3,10
4,2017-01-06,4,10
4,2017-01-06,5,13
4,2017-01-06,6,26
4,2017-01-06,7,39
4,2017-01-06,8,85
4,2017-01-06,9,51
4,2017-01-06,10,34
4,2017-01-06,11,33
4,2017-01-06,12,17
4,2017-01-06,13,35
4,2017-01-06,14,20
4,2017-01-06,15,19
4,2017-01-06,16,18
4,2017-01-06,17,26
4,2017-01-06,18,47
4,2017-01-06,19,51
4,2017-01-06,20,66
4,2017-01-06,21,71
4,2017-01-06,22,81
4,2017-01-06,23,117
4,2017-01-07,0,135
4,2017-01-07,1,122
4,2017-01-07,2,94
4,2017-01-07,3,76
4,2017-01-07,4,47
4,2017-01-07,5,20
4,2017-01-07,6,27
4,2017-01-07,7,21
4,2017-01-07,8,38
4,2017-01-07,9,44
4,2017-01-07,10,46
4,2017-01-07,11,44
4,2017-01-07,12,46
4,2017-01-07,13,47
4,2017-01-07,14,45
4,2017-01-07,15,35
4,2017-01-07,16,37
4,2017-01-07,17,39
4,2017-01-07,18,44
4,2017-01-07,19,60
4,2017-01-07,20,42
4,2017-01-07,21,50
4,2017-01-07,22,73
4,2017-01-07,23,90
4,2017-01-08,0,109
4,2017-01-08,1,131
4,2017-01-08,2,112
4,2017-01-08,3,82
4,2017-01-08,4,28
4,2017-01-08,5,13
4,2017-01-08,6,13
4,2017-01-08,7,18
4,2017-01-08,8,20
4,2017-01-08,9,29
4,2017-01-08,10,42
4,2017-01-08,11,32
4,2017-01-08,12,40
4,2017-01-08,13,35
4,2017-01-08,14,26
4,2017-01-08,15,47
4,2017-01-08,16,31
4,2017-01-08,17,42
4,2017-01-08,18,30
4,2017-01-08,19,29
4,2017-01-08,20,46
4,2017-01-08,21,33
4,2017-01-08,22,35
4,2017-01-08,23,48
4,2017-01-09,0,19
4,2017-01-09,1,13
4,2017-01-09,2,8
4,2017-01-09,3,6
4,2017-01-09,4,8
4,2017-01-09,5,14
4,2017-01-09,6,16
4,2017-01-09,7,49
4,2017-01-09,8,73
4,2017-01-09,9,58
4,2017-01-09,10,35
4,2017-01-09,11,27
4,2017-01-09,12,22
4,2017-01-09,13,25
4,2017-01-09,14,26
4,2017-01-09,15,22
4,2017-01-09,16,19
4,2017-01-09,17,21
4,2017-01-09,18,26
4,2017-01-09,19,28
4,2017-01-09,20,26
4,2017-01-09,21,35
4,2017-01-09,22,29
4,2017-01-09,23,22
4,2017-01-10,0,16
4,2017-01-10,1,12
4,2017-01-10,2,14
4,2017-01-10,3,11
4,2017-01-10,4,4
4,2017-01-10,5,14
4,2017-01-10,6,28
4,2017-01-10,7,43
4,2017-01-10,8,65
4,2017-01-10,9,54
4,2017-01-10,10,35
4,2017-01-10,11,21
4,2017-01-10,12,22
4,2017-01-10,13,32
4,2017-01-10,14,18
4,2017-01-10,15,23
4,2017-01-10,16,11
4,2017-01-10,17,20
4,2017-01-10,18,25
4,2017-01-10,19,25
4,2017-01-10,20,28
4,2017-01-10,21,24
4,2017-01-10,22,36
4,2017-01-10,23,36
4,2017-01-11,0,28
4,2017-01-11,1,22
4,2017-01-11,2,7
4,2017-01-11,3,6
4,2017-01-11,4,14
4,2017-01-11,5,11
4,2017-01-11,6,25
4,2017-01-11,7,41
4,2017-01-11,8,35
4,2017-01-11,9,51
4,2017-01-11,10,43
4,2017-01-11,11,24
4,2017-01-11,12,39
4,2017-01-11,13,23
4,2017-01-11,14,16
4,2017-01-11,15,20
4,2017-01-11,16,18
4,2017-01-11,17,16
4,2017-01-11,18,34
4,2017-01-11,19,30
4,2017-01-11,20,26
4,2017-01-11,21,59
4,2017-01-11,22,53
4,2017-01-11,23,43
4,2017-01-12,0,27
4,2017-01-12,1,16
4,2017-01-12,2,15
4,2017-01-12,3,8
4,2017-01-12,4,11
4,2017-01-12,5,18
4,2017-01-12,6,27
4,2017-01-12,7,33
4,2017-01-12,8,59
4,2017-01-12,9,68
4,2017-01-12,10,40
4,2017-01-12,11,25
4,2017-01-12,12,30
4,2017-01-12,13,10
4,2017-01-12,14,23
4,2017-01-12,15,16
4,2017-01-12,16,14
4,2017-01-12,17,29
4,2017-01-12,18,22
4,2017-01-12,19,21
4,2017-01-12,20,44
4,2017-01-12,21,30
4,2017-01-12,22,57
4,2017-01-12,23,60
4,2017-01-13,0,51
4,2017-01-13,1,25
4,2017-01-13,2,24
4,2017-01-13,3,17
4,2017-01-13,4,10
4,2017-01-13,5,11
4,2017-01-13,6,31
4,2017-01-13,7,36
4,2017-01-13,8,62
4,2017-01-13,9,37
4,2017-01-13,10,36
4,2017-01-13,11,35
4,2017-01-13,12,23
4,2017-01-13,13,26
4,2017-01-13,14,21
4,2017-01-13,15,19
4,2017-01-13,16,23
4,2017-01-13,17,36
4,2017-01-13,18,39
4,2017-01-13,19,66
4,2017-01-13,20,67
4,2017-01-13,21,71
4,2017-01-13,22,75
4,2017-01-13,23,107
4,2017-01-14,0,135
4,2017-01-14,1,147
4,2017-01-14,2,162
4,2017-01-14,3,133
4,2017-01-14,4,93
4,2017-01-14,5,37
4,2017-01-14,6,31
4,2017-01-14,7,30
4,2017-01-14,8,37
4,2017-01-14,9,47
4,2017-01-14,10,40
4,2017-01-14,11,47
4,2017-01-14,12,42
4,2017-01-14,13,42
4,2017-01-14,14,40
4,2017-01-14,15,34
4,2017-01-14,16,34
4,2017-01-14,17,41
4,2017-01-14,18,41
4,2017-01-14,19,51
4,2017-01-14,20,46
4,2017-01-14,21,59
4,2017-01-14,22,63
4,2017-01-14,23,125
4,2017-01-15,0,143
4,2017-01-15,1,181
4,2017-01-15,2,154
4,2017-01-15,3,114
4,2017-01-15,4,45
4,2017-01-15,5,16
4,2017-01-15,6,20
4,2017-01-15,7,19
4,2017-01-15,8,17
4,2017-01-15,9,40
4,2017-01-15,10,42
4,2017-01-15,11,57
4,2017-01-15,12,51
4,2017-01-15,13,32
4,2017-01-15,14,34
4,2017-01-15,15,33
4,2017-01-15,16,28
4,2017-01-15,17,40
4,2017-01-15,18,30
4,2017-01-15,19,30
4,2017-01-15,20,46
4,2017-01-15,21,49
4,2017-01-15,22,36
4,2017-01-15,23,52
4,2017-01-16,0,46
4,2017-01-16,1,31
4,2017-01-16,2,17
4,2017-01-16,3,23
4,2017-01-16,4,11
4,2017-01-16,5,8
4,2017-01-16,6,19
4,2017-01-16,7,13
4,2017-01-16,8,28
4,2017-01-16,9,34
4,2017-01-16,10,25
4,2017-01-16,11,37
4,2017-01-16,12,28
4,2017-01-16,13,27
4,2017-01-16,14,24
4,2017-01-16,15,17
4,2017-01-16,16,14
4,2017-01-16,17,26
4,2017-01-16,18,24
4,2017-01-16,19,21
4,2017-01-16,20,23
4,2017-01-16,21,29
4,2017-01-16,22,15
4,2017-01-16,23,20
4,2017-01-17,0,14
4,2017-01-17,1,13
4,2017-01-17,2,6
4,2017-01-17,3,17
4,2017-01-17,4,5
4,2017-01-17,5,7
4,2017-01-17,6,24
4,2017-01-17,7,43
4,2017-01-17,8,50
4,2017-01-17,9,40
4,2017-01-17,10,34
4,2017-01-17,11,26
4,2017-01-17,12,25
4,2017-01-17,13,30
4,2017-01-17,14,16
4,2017-01-17,15,14
4,2017-01-17,16,14
4,2017-01-17,17,29
4,2017-01-17,18,41
4,2017-01-17,19,23
4,2017-01-17,20,29
4,2017-01-17,21,26
4,2017-01-17,22,28
4,2017-01-17,23,24
4,2017-01-18,0,15
4,2017-01-18,1,11
4,2017-01-18,2,9
4,2017-01-18,3,10
4,2017-01-18,4,8
4,2017-01-18,5,6
4,2017-01-18,6,24
4,2017-01-18,7,48
4,2017-01-18,8,56
4,2017-01-18,9,41
4,2017-01-18,10,37
4,2017-01-18,11,27
4,2017-01-18,12,22
4,2017-01-18,13,33
4,2017-01-18,14,24
4,2017-01-18,15,28
4,2017-01-18,16,20
4,2017-01-18,17,23
4,2017-01-18,18,32
4,2017-01-18,19,25
4,2017-01-18,20,35
4,2017-01-18,21,45
4,2017-01-18,22,33
4,2017-01-18,23,44
4,2017-01-19,0,31
4,2017-01-19,1,20
4,2017-01-19,2,14
4,2017-01-19,3,3
4,2017-01-19,4,11
4,2017-01-19,5,10
4,2017-01-19,6,31
4,2017-01-19,7,36
4,2017-01-19,8,43
4,2017-01-19,9,41
4,2017-01-19,10,47
4,2017-01-19,11,37
4,2017-01-19,12,26
4,2017-01-19,13,18
4,2017-01-19,14,20
4,2017-01-19,15,12
4,2017-01-19,16,21
4,2017-01-19,17,22
4,2017-01-19,18,33
4,2017-01-19,19,31
4,2017-01-19,20,39
4,2017-01-19,21,31
4,2017-01-19,22,51
4,2017-01-19,23,51
4,2017-01-20,0,39
4,2017-01-20,1,38
4,2017-01-20,2,33
4,2017-01-20,3,10
4,2017-01-20,4,9
4,2017-01-20,5,8
4,2017-01-20,6,22
4,2017-01-20,7,39
4,2017-01-20,8,64
4,2017-01-20,9,52
4,2017-01-20,10,48
4,2017-01-20,11,32
4,2017-01-20,12,31
4,2017-01-20,13,20
4,2017-01-20,14,20
4,2017-01-20,15,27
4,2017-01-20,16,29
4,2017-01-20,17,29
4,2017-01-20,18,36
4,2017-01-20,19,46
4,2017-01-20,20,58
4,2017-01-20,21,68
4,2017-01-20,22,67
4,2017-01-20,23,85
4,2017-01-21,0,120
4,2017-01-21,1,115
4,2017-01-21,2,132
4,2017-01-21,3,99
4,2017-01-21,4,58
4,2017-01-21,5,18
4,2017-01-21,6,22
4,2017-01-21,7,29
4,2017-01-21,8,37
4,2017-01-21,9,57
4,2017-01-21,10,46
4,2017-01-21,11,56
4,2017-01-21,12,49
4,2017-01-21,13,36
4,2017-01-21,14,38
4,2017-01-21,15,45
4,2017-01-21,16,22
4,2017-01-21,17,43
4,2017-01-21,18,51
4,2017-01-21,19,54
4,2017-01-21,20,52
4,2017-01-21,21,63
4,2017-01-21,22,85
4,2017-01-21,23,136
4,2017-01-22,0,141
4,2017-01-22,1,171
4,2017-01-22,2,194
4,2017-01-22,3,138
4,2017-01-22,4,47
4,2017-01-22,5,19
4,2017-01-22,6,23
4,2017-01-22,7,23
4,2017-01-22,8,24
4,2017-01-22,9,34
4,2017-01-22,10,31
4,2017-01-22,11,39
4,2017-01-22,12,38
4,2017-01-22,13,37
4,2017-01-22,14,30
4,2017-01-22,15,49
4,2017-01-22,16,25
4,2017-01-22,17,24
4,2017-01-22,18,33
4,2017-01-22,19,22
4,2017-01-22,20,33
4,2017-01-22,21,29
4,2017-01-22,22,27
4,2017-01-22,23,25
4,2017-01-23,0,16
4,2017-01-23,1,8
4,2017-01-23,2,7
4,2017-01-23,3,5
4,2017-01-23,4,3
4,2017-01-23,5,10
4,2017-01-23,6,25
4,2017-01-23,7,45
4,2017-01-23,8,59
4,2017-01-23,9,51
4,2017-01-23,10,34
4,2017-01-23,11,36
4,2017-01-23,12,27
4,2017-01-23,13,26
4,2017-01-23,14,25
4,2017-01-23,15,27
4,2017-01-23,16,20
4,2017-01-23,17,31
4,2017-01-23,18,36
4,2017-01-23,19,29
4,2017-01-23,20,27
4,2017-01-23,21,33
4,2017-01-23,22,27
4,2017-01-23,23,23
4,2017-01-24,0,9
4,2017-01-24,1,6
4,2017-01-24,2,4
4,2017-01-24,3,2
4,2017-01-24,4,4
4,2017-01-24,5,10
4,2017-01-24,6,16
4,2017-01-24,7,41
4,2017-01-24,8,63
4,2017-01-24,9,51
4,2017-01-24,10,48
4,2017-01-24,11,38
4,2017-01-24,12,36
4,2017-01-24,13,28
4,2017-01-24,14,25
4,2017-01-24,15,27
4,2017-01-24,16,19
4,2017-01-24,17,21
4,2017-01-24,18,27
4,2017-01-24,19,31
4,2017-01-24,20,43
4,2017-01-24,21,28
4,2017-01-24,22,34
4,2017-01-24,23,23
4,2017-01-25,0,19
4,2017-01-25,1,16
4,2017-01-25,2,4
4,2017-01-25,3,9
4,2017-01-25,4,4
4,2017-01-25,5,5
4,2017-01-25,6,27
4,2017-01-25,7,41
4,2017-01-25,8,39
4,2017-01-25,9,40
4,2017-01-25,10,44
4,2017-01-25,11,31
4,2017-01-25,12,22
4,2017-01-25,13,27
4,2017-01-25,14,20
4,2017-01-25,15,19
4,2017-01-25,16,14
4,2017-01-25,17,29
4,2017-01-25,18,29
4,2017-01-25,19,23
4,2017-01-25,20,36
4,2017-01-25,21,43
4,2017-01-25,22,32
4,2017-01-25,23,42
4,2017-01-26,0,29
4,2017-01-26,1,12
4,2017-01-26,2,11
4,2017-01-26,3,4
4,2017-01-26,4,8
4,2017-01-26,5,14
4,2017-01-26,6,24
4,2017-01-26,7,49
4,2017-01-26,8,56
4,2017-01-26,9,55
4,2017-01-26,10,31
4,2017-01-26,11,30
4,2017-01-26,12,27
4,2017-01-26,13,16
4,2017-01-26,14,25
4,2017-01-26,15,19
4,2017-01-26,16,15
4,2017-01-26,17,28
4,2017-01-26,18,30
4,2017-01-26,19,31
4,2017-01-26,20,44
4,2017-01-26,21,43
4,2017-01-26,22,44
4,2017-01-26,23,50
4,2017-01-27,0,45
4,2017-01-27,1,34
4,2017-01-27,2,22
4,2017-01-27,3,12
4,2017-01-27,4,14
4,2017-01-27,5,7
4,2017-01-27,6,24
4,2017-01-27,7,36
4,2017-01-27,8,59
4,2017-01-27,9,59
4,2017-01-27,10,34
4,2017-01-27,11,24
4,2017-01-27,12,31
4,2017-01-27,13,26
4,2017-01-27,14,34
4,2017-01-27,15,27
4,2017-01-27,16,24
4,2017-01-27,17,33
4,2017-01-27,18,33
4,2017-01-27,19,54
4,2017-01-27,20,54
4,2017-01-27,21,77
4,2017-01-27,22,106
4,2017-01-27,23,116
4,2017-01-28,0,138
4,2017-01-28,1,155
4,2017-01-28,2,166
4,2017-01-28,3,128
4,2017-01-28,4,64
4,2017-01-28,5,20
4,2017-01-28,6,15
4,2017-01-28,7,24
4,2017-01-28,8,44
4,2017-01-28,9,41
4,2017-01-28,10,43
4,2017-01-28,11,53
4,2017-01-28,12,62
4,2017-01-28,13,45
4,2017-01-28,14,48
4,2017-01-28,15,40
4,2017-01-28,16,31
4,2017-01-28,17,32
4,2017-01-28,18,55
4,2017-01-28,19,66
4,2017-01-28,20,65
4,2017-01-28,21,77
4,2017-01-28,22,97
4,2017-01-28,23,136
4,2017-01-29,0,162
4,2017-01-29,1,186
4,2017-01-29,2,194
4,2017-01-29,3,139
4,2017-01-29,4,71
4,2017-01-29,5,16
4,2017-01-29,6,17
4,2017-01-29,7,18
4,2017-01-29,8,26
4,2017-01-29,9,17
4,2017-01-29,10,37
4,2017-01-29,11,39
4,2017-01-29,12,27
4,2017-01-29,13,32
4,2017-01-29,14,43
4,2017-01-29,15,35
4,2017-01-29,16,38
4,2017-01-29,17,36
4,2017-01-29,18,45
4,2017-01-29,19,39
4,2017-01-29,20,29
4,2017-01-29,21,38
4,2017-01-29,22,27
4,2017-01-29,23,24
4,2017-01-30,0,18
4,2017-01-30,1,11
4,2017-01-30,2,4
4,2017-01-30,3,1
4,2017-01-30,4,3
