dayofweek,PULocationID,Hours,time1,time2,time3,count
1,161,13,601,685,728,805
1,161,14,685,728,805,933
1,161,15,728,805,933,828
1,161,16,805,933,828,736
1,161,17,933,828,736,785
1,161,18,828,736,785,1062
1,161,19,736,785,1062,1175
1,161,20,785,1062,1175,1148
1,161,21,1062,1175,1148,989
1,161,22,1175,1148,989,840
1,161,23,1148,989,840,463
2,161,0,989,840,463,307
2,161,1,840,463,307,134
2,161,2,463,307,134,107
2,161,3,307,134,107,51
2,161,4,134,107,51,25
2,161,5,107,51,25,87
2,161,6,51,25,87,176
2,161,7,25,87,176,337
2,161,8,87,176,337,465
2,161,9,176,337,465,500
2,161,10,337,465,500,534
2,161,11,465,500,534,689
2,161,12,500,534,689,802
2,161,13,534,689,802,807
2,161,14,689,802,807,920
2,161,15,802,807,920,822
2,161,16,807,920,822,772
2,161,17,920,822,772,860
2,161,18,822,772,860,1102
2,161,19,772,860,1102,1166
2,161,20,860,1102,1166,1186
2,161,21,1102,1166,1186,1116
2,161,22,1166,1186,1116,963
2,161,23,1186,1116,963,647
3,161,0,1116,963,647,371
3,161,1,963,647,371,180
3,161,2,647,371,180,94
3,161,3,371,180,94,45
3,161,4,180,94,45,27
3,161,5,94,45,27,78
3,161,6,45,27,78,210
3,161,7,27,78,210,348
3,161,8,78,210,348,476
3,161,9,210,348,476,577
3,161,10,348,476,577,566
3,161,11,476,577,566,723
3,161,12,577,566,723,822
3,161,13,566,723,822,842
3,161,14,723,822,842,940
3,161,15,822,842,940,874
3,161,16,842,940,874,758
3,161,17,940,874,758,702
3,161,18,874,758,702,1093
3,161,19,758,702,1093,1173
3,161,20,702,1093,1173,1084
3,161,21,1093,1173,1084,1121
3,161,22,1173,1084,1121,929
3,161,23,1084,1121,929,636
4,161,0,1121,929,636,443
4,161,1,929,636,443,204
4,161,2,636,443,204,111
4,161,3,443,204,111,65
4,161,4,204,111,65,55
4,161,5,111,65,55,96
4,161,6,65,55,96,183
4,161,7,55,96,183,233
4,161,8,96,183,233,225
4,161,9,183,233,225,219
4,161,10,233,225,219,239
4,161,11,225,219,239,259
4,161,12,219,239,259,292
4,161,13,239,259,292,631
4,161,14,259,292,631,878
4,161,15,292,631,878,796
4,161,16,631,878,796,632
4,161,17,878,796,632,661
4,161,18,796,632,661,992
4,161,19,632,661,992,994
4,161,20,661,992,994,885
4,161,21,992,994,885,696
4,161,22,994,885,696,559
4,161,23,885,696,559,513
5,161,0,696,559,513,331
5,161,1,559,513,331,171
5,161,2,513,331,171,96
5,161,3,331,171,96,46
5,161,4,171,96,46,49
5,161,5,96,46,49,34
5,161,6,46,49,34,50
5,161,7,49,34,50,61
5,161,8,34,50,61,159
5,161,9,50,61,159,283
5,161,10,61,159,283,361
5,161,11,159,283,361,481
5,161,12,283,361,481,591
5,161,13,361,481,591,640
5,161,14,481,591,640,672
5,161,15,591,640,672,819
5,161,16,640,672,819,730
5,161,17,672,819,730,828
5,161,18,819,730,828,869
5,161,19,730,828,869,713
5,161,20,828,869,713,549
5,161,21,869,713,549,377
5,161,22,713,549,377,416
5,161,23,549,377,416,384
6,161,0,377,416,384,293
6,161,1,416,384,293,195
6,161,2,384,293,195,111
6,161,3,293,195,111,62
6,161,4,195,111,62,50
6,161,5,111,62,50,34
6,161,6,62,50,34,57
6,161,7,50,34,57,111
6,161,8,34,57,111,190
6,161,9,57,111,190,266
6,161,10,111,190,266,349
6,161,11,190,266,349,454
6,161,12,266,349,454,569
6,161,13,349,454,569,583
6,161,14,454,569,583,581
6,161,15,569,583,581,571
6,161,16,583,581,571,608
6,161,17,581,571,608,631
6,161,18,571,608,631,675
6,161,19,608,631,675,470
6,161,20,631,675,470,399
6,161,21,675,470,399,294
6,161,22,470,399,294,224
6,161,23,399,294,224,197
0,161,0,294,224,197,138
0,161,1,224,197,138,66
0,161,2,197,138,66,46
0,161,3,138,66,46,26
0,161,4,66,46,26,38
0,161,5,46,26,38,31
0,161,6,26,38,31,80
0,161,7,38,31,80,144
0,161,8,31,80,144,259
0,161,9,80,144,259,359
0,161,10,144,259,359,381
0,161,11,259,359,381,534
0,161,12,359,381,534,595
0,161,13,381,534,595,584
0,161,14,534,595,584,664
0,161,15,595,584,664,708
0,161,16,584,664,708,715
0,161,17,664,708,715,777
0,161,18,708,715,777,767
0,161,19,715,777,767,614
0,161,20,777,767,614,567
0,161,21,767,614,567,455
0,161,22,614,567,455,330
0,161,23,567,455,330,211
1,161,0,455,330,211,146
1,161,1,330,211,146,77
1,161,2,211,146,77,53
1,161,3,146,77,53,24
1,161,4,77,53,24,23
1,161,5,53,24,23,61
1,161,6,24,23,61,172
1,161,7,23,61,172,317
1,161,8,61,172,317,546
1,161,9,172,317,546,612
1,161,10,317,546,612,663
1,161,11,546,612,663,797
1,161,12,612,663,797,804
1,161,13,663,797,804,851
1,161,14,797,804,851,926
1,161,15,804,851,926,852
1,161,16,851,926,852,735
1,161,17,926,852,735,738
1,161,18,852,735,738,682
1,161,19,735,738,682,1020
1,161,20,738,682,1020,1186
1,161,21,682,1020,1186,1160
1,161,22,1020,1186,1160,897
1,161,23,1186,1160,897,583
2,161,0,1160,897,583,344
2,161,1,897,583,344,141
2,161,2,583,344,141,83
2,161,3,344,141,83,44
2,161,4,141,83,44,49
2,161,5,83,44,49,66
2,161,6,44,49,66,189
2,161,7,49,66,189,329
2,161,8,66,189,329,571
2,161,9,189,329,571,668
2,161,10,329,571,668,663
2,161,11,571,668,663,763
2,161,12,668,663,763,840
2,161,13,663,763,840,880
2,161,14,763,840,880,1005
2,161,15,840,880,1005,850
2,161,16,880,1005,850,764
2,161,17,1005,850,764,791
2,161,18,850,764,791,901
2,161,19,764,791,901,1067
2,161,20,791,901,1067,1159
2,161,21,901,1067,1159,1181
2,161,22,1067,1159,1181,784
2,161,23,1159,1181,784,571
3,161,0,1181,784,571,325
3,161,1,784,571,325,163
3,161,2,571,325,163,110
3,161,3,325,163,110,65
3,161,4,163,110,65,55
3,161,5,110,65,55,77
3,161,6,65,55,77,183
3,161,7,55,77,183,318
3,161,8,77,183,318,468
3,161,9,183,318,468,522
3,161,10,318,468,522,558
3,161,11,468,522,558,725
3,161,12,522,558,725,793
3,161,13,558,725,793,840
3,161,14,725,793,840,964
3,161,15,793,840,964,779
3,161,16,840,964,779,650
3,161,17,964,779,650,645
3,161,18,779,650,645,817
3,161,19,650,645,817,805
3,161,20,645,817,805,890
3,161,21,817,805,890,1113
3,161,22,805,890,1113,1064
3,161,23,890,1113,1064,731
4,161,0,1113,1064,731,438
4,161,1,1064,731,438,192
4,161,2,731,438,192,110
4,161,3,438,192,110,50
4,161,4,192,110,50,49
4,161,5,110,50,49,81
4,161,6,50,49,81,193
4,161,7,49,81,193,250
4,161,8,81,193,250,404
4,161,9,193,250,404,506
4,161,10,250,404,506,539
4,161,11,404,506,539,704
4,161,12,506,539,704,743
4,161,13,539,704,743,844
4,161,14,704,743,844,876
4,161,15,743,844,876,852
4,161,16,844,876,852,679
4,161,17,876,852,679,716
4,161,18,852,679,716,903
4,161,19,679,716,903,1033
4,161,20,716,903,1033,873
4,161,21,903,1033,873,670
4,161,22,1033,873,670,579
4,161,23,873,670,579,493
5,161,0,670,579,493,326
5,161,1,579,493,326,177
5,161,2,493,326,177,117
5,161,3,326,177,117,50
5,161,4,177,117,50,63
5,161,5,117,50,63,32
5,161,6,50,63,32,55
5,161,7,63,32,55,90
5,161,8,32,55,90,137
5,161,9,55,90,137,250
5,161,10,90,137,250,334
5,161,11,137,250,334,361
5,161,12,250,334,361,235
5,161,13,334,361,235,211
5,161,14,361,235,211,159
5,161,15,235,211,159,131
5,161,16,211,159,131,110
5,161,17,159,131,110,158
5,161,18,131,110,158,420
5,161,19,110,158,420,594
5,161,20,158,420,594,467
5,161,21,420,594,467,363
5,161,22,594,467,363,439
5,161,23,467,363,439,457
6,161,0,363,439,457,283
6,161,1,439,457,283,197
6,161,2,457,283,197,111
6,161,3,283,197,111,65
6,161,4,197,111,65,48
6,161,5,111,65,48,30
6,161,6,65,48,30,44
6,161,7,48,30,44,89
6,161,8,30,44,89,130
6,161,9,44,89,130,196
6,161,10,89,130,196,311
6,161,11,130,196,311,412
6,161,12,196,311,412,458
6,161,13,311,412,458,434
6,161,14,412,458,434,552
6,161,15,458,434,552,621
6,161,16,434,552,621,678
6,161,17,552,621,678,524
6,161,18,621,678,524,443
6,161,19,678,524,443,351
6,161,20,524,443,351,227
6,161,21,443,351,227,225
6,161,22,351,227,225,143
6,161,23,227,225,143,133
0,161,0,225,143,133,75
0,161,1,143,133,75,46
0,161,2,133,75,46,29
0,161,3,75,46,29,11
0,161,4,46,29,11,24
0,161,5,29,11,24,43
0,161,6,11,24,43,151
0,161,7,24,43,151,287
0,161,8,43,151,287,434
0,161,9,151,287,434,462
0,161,10,287,434,462,536
0,161,11,434,462,536,616
0,161,12,462,536,616,733
0,161,13,536,616,733,726
0,161,14,616,733,726,786
0,161,15,733,726,786,862
0,161,16,726,786,862,786
0,161,17,786,862,786,823
0,161,18,862,786,823,922
0,161,19,786,823,922,1216
0,161,20,823,922,1216,1124
0,161,21,922,1216,1124,1027
0,161,22,1216,1124,1027,681
0,161,23,1124,1027,681,404
1,161,0,1027,681,404,246
1,161,1,681,404,246,124
1,161,2,404,246,124,76
1,161,3,246,124,76,45
1,161,4,124,76,45,28
1,161,5,76,45,28,65
1,161,6,45,28,65,218
1,161,7,28,65,218,343
1,161,8,65,218,343,549
1,161,9,218,343,549,590
1,161,10,343,549,590,584
1,161,11,549,590,584,805
1,161,12,590,584,805,956
1,161,13,584,805,956,997
1,161,14,805,956,997,1041
1,161,15,956,997,1041,803
1,161,16,997,1041,803,824
1,161,17,1041,803,824,811
1,161,18,803,824,811,1042
1,161,19,824,811,1042,1018
1,161,20,811,1042,1018,1065
1,161,21,1042,1018,1065,1116
1,161,22,1018,1065,1116,887
1,161,23,1065,1116,887,507
2,161,0,1116,887,507,291
2,161,1,887,507,291,173
2,161,2,507,291,173,85
2,161,3,291,173,85,46
2,161,4,173,85,46,29
2,161,5,85,46,29,76
2,161,6,46,29,76,150
2,161,7,29,76,150,318
2,161,8,76,150,318,550
2,161,9,150,318,550,573
2,161,10,318,550,573,625
2,161,11,550,573,625,742
2,161,12,573,625,742,835
2,161,13,625,742,835,880
2,161,14,742,835,880,924
2,161,15,835,880,924,834
2,161,16,880,924,834,776
2,161,17,924,834,776,889
2,161,18,834,776,889,1049
2,161,19,776,889,1049,1174
2,161,20,889,1049,1174,1236
2,161,21,1049,1174,1236,1158
2,161,22,1174,1236,1158,895
2,161,23,1236,1158,895,630
3,161,0,1158,895,630,344
3,161,1,895,630,344,192
3,161,2,630,344,192,90
3,161,3,344,192,90,51
3,161,4,192,90,51,47
3,161,5,90,51,47,75
3,161,6,51,47,75,185
3,161,7,47,75,185,334
3,161,8,75,185,334,705
3,161,9,185,334,705,677
3,161,10,334,705,677,582
3,161,11,705,677,582,762
3,161,12,677,582,762,787
3,161,13,582,762,787,835
3,161,14,762,787,835,934
3,161,15,787,835,934,858
3,161,16,835,934,858,739
3,161,17,934,858,739,780
3,161,18,858,739,780,1046
3,161,19,739,780,1046,1134
3,161,20,780,1046,1134,1239
3,161,21,1046,1134,1239,1122
3,161,22,1134,1239,1122,980
3,161,23,1239,1122,980,639
4,161,0,1122,980,639,362
4,161,1,980,639,362,200
4,161,2,639,362,200,125
4,161,3,362,200,125,62
4,161,4,200,125,62,50
4,161,5,125,62,50,80
4,161,6,62,50,80,155
4,161,7,50,80,155,348
4,161,8,80,155,348,503
4,161,9,155,348,503,515
4,161,10,348,503,515,567
4,161,11,503,515,567,731
4,161,12,515,567,731,828
4,161,13,567,731,828,901
4,161,14,731,828,901,960
4,161,15,828,901,960,867
4,161,16,901,960,867,682
4,161,17,960,867,682,812
4,161,18,867,682,812,951
4,161,19,682,812,951,948
4,161,20,812,951,948,919
4,161,21,951,948,919,708
4,161,22,948,919,708,654
4,161,23,919,708,654,517
5,161,0,708,654,517,312
5,161,1,654,517,312,173
5,161,2,517,312,173,99
5,161,3,312,173,99,52
5,161,4,173,99,52,31
5,161,5,99,52,31,31
5,161,6,52,31,31,51
5,161,7,31,31,51,84
5,161,8,31,51,84,144
5,161,9,51,84,144,219
5,161,10,84,144,219,345
5,161,11,144,219,345,511
5,161,12,219,345,511,552
5,161,13,345,511,552,579
5,161,14,511,552,579,581
5,161,15,552,579,581,666
5,161,16,579,581,666,690
5,161,17,581,666,690,725
5,161,18,666,690,725,666
5,161,19,690,725,666,751
5,161,20,725,666,751,505
5,161,21,666,751,505,390
5,161,22,751,505,390,496
5,161,23,505,390,496,486
6,161,0,390,496,486,280
6,161,1,496,486,280,196
6,161,2,486,280,196,105
6,161,3,280,196,105,82
6,161,4,196,105,82,67
6,161,5,105,82,67,68
6,161,6,82,67,68,80
6,161,7,67,68,80,97
6,161,8,68,80,97,120
6,161,9,80,97,120,160
6,161,10,97,120,160,244
6,161,11,120,160,244,467
6,161,12,160,244,467,533
6,161,13,244,467,533,527
6,161,14,467,533,527,544
6,161,15,533,527,544,533
6,161,16,527,544,533,594
6,161,17,544,533,594,558
6,161,18,533,594,558,508
6,161,19,594,558,508,452
6,161,20,558,508,452,319
6,161,21,508,452,319,280
6,161,22,452,319,280,215
6,161,23,319,280,215,159
0,161,0,280,215,159,65
0,161,1,215,159,65,51
0,161,2,159,65,51,26
0,161,3,65,51,26,19
0,161,4,51,26,19,22
0,161,5,26,19,22,59
0,161,6,19,22,59,133
0,161,7,22,59,133,280
0,161,8,59,133,280,445
0,161,9,133,280,445,422
0,161,10,280,445,422,459
0,161,11,445,422,459,578
0,161,12,422,459,578,646
0,161,13,459,578,646,673
0,161,14,578,646,673,751
0,161,15,646,673,751,745
0,161,16,673,751,745,799
0,161,17,751,745,799,979
0,161,18,745,799,979,1108
0,161,19,799,979,1108,1184
0,161,20,979,1108,1184,1071
0,161,21,1108,1184,1071,991
0,161,22,1184,1071,991,803
0,161,23,1071,991,803,451
1,161,0,991,803,451,249
1,161,1,803,451,249,154
1,161,2,451,249,154,84
1,161,3,249,154,84,44
1,161,4,154,84,44,25
1,161,5,84,44,25,77
1,161,6,44,25,77,122
1,161,7,25,77,122,318
1,161,8,77,122,318,466
1,161,9,122,318,466,571
1,161,10,318,466,571,658
1,161,11,466,571,658,781
1,161,12,571,658,781,789
1,161,13,658,781,789,886
1,161,14,781,789,886,966
1,161,15,789,886,966,861
1,161,16,886,966,861,862
1,161,17,966,861,862,971
1,161,18,861,862,971,1255
1,161,19,862,971,1255,1177
1,161,20,971,1255,1177,1266
1,161,21,1255,1177,1266,1224
1,161,22,1177,1266,1224,1021
1,161,23,1266,1224,1021,585
