dayofweek,PULocationID,Hours,time1,time2,time3,count
5,161,21,829,703,507,426
5,161,22,703,507,426,532
5,161,23,507,426,532,557
6,161,0,426,532,557,470
6,161,1,532,557,470,217
6,161,2,557,470,217,121
6,161,3,470,217,121,91
6,161,4,217,121,91,50
6,161,5,121,91,50,45
6,161,6,91,50,45,58
6,161,7,50,45,58,88
6,161,8,45,58,88,150
6,161,9,58,88,150,226
6,161,10,88,150,226,370
6,161,11,150,226,370,491
6,161,12,226,370,491,535
6,161,13,370,491,535,562
6,161,14,491,535,562,629
6,161,15,535,562,629,580
6,161,16,562,629,580,530
6,161,17,629,580,530,658
6,161,18,580,530,658,664
6,161,19,530,658,664,522
6,161,20,658,664,522,371
6,161,21,664,522,371,352
6,161,22,522,371,352,227
6,161,23,371,352,227,163
0,161,0,352,227,163,135
0,161,1,227,163,135,48
0,161,2,163,135,48,46
0,161,3,135,48,46,37
0,161,4,48,46,37,24
0,161,5,46,37,24,58
0,161,6,37,24,58,182
0,161,7,24,58,182,281
0,161,8,58,182,281,436
0,161,9,182,281,436,450
0,161,10,281,436,450,511
0,161,11,436,450,511,642
0,161,12,450,511,642,675
0,161,13,511,642,675,756
0,161,14,642,675,756,857
0,161,15,675,756,857,835
0,161,16,756,857,835,807
0,161,17,857,835,807,1022
0,161,18,835,807,1022,1155
0,161,19,807,1022,1155,1186
0,161,20,1022,1155,1186,1038
0,161,21,1155,1186,1038,1033
0,161,22,1186,1038,1033,852
0,161,23,1038,1033,852,518
1,161,0,1033,852,518,320
1,161,1,852,518,320,174
1,161,2,518,320,174,87
1,161,3,320,174,87,52
1,161,4,174,87,52,31
1,161,5,87,52,31,67
1,161,6,52,31,67,181
1,161,7,31,67,181,339
1,161,8,67,181,339,431
1,161,9,181,339,431,553
1,161,10,339,431,553,575
1,161,11,431,553,575,720
1,161,12,553,575,720,767
1,161,13,575,720,767,848
1,161,14,720,767,848,931
1,161,15,767,848,931,957
1,161,16,848,931,957,887
1,161,17,931,957,887,926
1,161,18,957,887,926,1100
1,161,19,887,926,1100,1195
1,161,20,926,1100,1195,1206
1,161,21,1100,1195,1206,1127
1,161,22,1195,1206,1127,987
1,161,23,1206,1127,987,694
