dayofweek,PULocationID,Hours,time1,time2,time3,count
6,43,23,105,96,68,61
0,43,0,96,68,61,64
0,43,1,68,61,64,11
0,43,2,61,64,11,4
0,43,3,64,11,4,7
0,43,4,11,4,7,11
0,43,5,4,7,11,30
0,43,6,7,11,30,43
0,43,7,11,30,43,196
0,43,8,30,43,196,199
0,43,9,43,196,199,213
0,43,10,196,199,213,277
0,43,11,199,213,277,252
0,43,12,213,277,252,271
0,43,13,277,252,271,192
0,43,14,252,271,192,288
0,43,15,271,192,288,355
0,43,16,192,288,355,265
0,43,17,288,355,265,270
0,43,18,355,265,270,310
0,43,19,265,270,310,185
0,43,20,270,310,185,237
0,43,21,310,185,237,121
0,43,22,185,237,121,126
0,43,23,237,121,126,64
1,43,0,121,126,64,39
1,43,1,126,64,39,11
1,43,2,64,39,11,1
1,43,3,39,11,1,8
1,43,4,11,1,8,7
1,43,5,1,8,7,23
1,43,6,8,7,23,49
1,43,7,7,23,49,205
1,43,8,23,49,205,218
1,43,9,49,205,218,255
1,43,10,205,218,255,255
1,43,11,218,255,255,278
1,43,12,255,255,278,287
1,43,13,255,278,287,226
1,43,14,278,287,226,343
1,43,15,287,226,343,329
1,43,16,226,343,329,299
1,43,17,343,329,299,282
1,43,18,329,299,282,335
1,43,19,299,282,335,175
1,43,20,282,335,175,186
1,43,21,335,175,186,139
1,43,22,175,186,139,130
1,43,23,186,139,130,91
