dayofweek,PULocationID,Hours,time1,time2,time3,count
5,12,18,17,14,11,3
5,12,19,14,11,3,3
5,12,20,11,3,3,3
5,12,21,3,3,3,3
5,12,22,3,3,3,1
5,12,23,3,3,1,3
6,12,0,3,1,3,3
6,12,1,1,3,3,2
6,12,7,0,0,0,2
6,12,8,0,0,2,1
6,12,9,0,2,1,3
6,12,10,2,1,3,2
6,12,11,1,3,2,7
6,12,12,3,2,7,15
6,12,13,2,7,15,9
6,12,14,7,15,9,9
6,12,15,15,9,9,14
6,12,16,9,9,14,15
6,12,17,9,14,15,7
6,12,18,14,15,7,3
6,12,21,3,0,0,1
6,12,22,0,0,1,2
6,12,23,0,1,2,3
0,12,6,0,0,0,1
0,12,7,0,0,1,1
0,12,9,1,1,0,3
0,12,10,1,0,3,3
0,12,11,0,3,3,7
0,12,12,3,3,7,3
0,12,13,3,7,3,15
0,12,14,7,3,15,6
0,12,15,3,15,6,10
0,12,16,15,6,10,13
0,12,17,6,10,13,3
0,12,18,10,13,3,2
0,12,19,13,3,2,1
0,12,21,2,1,0,3
0,12,23,0,3,0,2
1,12,6,0,0,0,2
1,12,7,0,0,2,4
1,12,8,0,2,4,3
1,12,9,2,4,3,5
1,12,10,4,3,5,6
1,12,11,3,5,6,9
1,12,12,5,6,9,3
1,12,13,6,9,3,4
1,12,14,9,3,4,6
1,12,15,3,4,6,6
1,12,16,4,6,6,4
1,12,17,6,6,4,5
1,12,18,6,4,5,3
1,12,19,4,5,3,6
1,12,20,5,3,6,10
1,12,21,3,6,10,6
1,12,22,6,10,6,4
2,12,7,0,0,0,1
2,12,8,0,0,1,5
2,12,9,0,1,5,4
2,12,10,1,5,4,6
2,12,11,5,4,6,6
2,12,12,4,6,6,8
2,12,13,6,6,8,12
2,12,14,6,8,12,8
2,12,15,8,12,8,3
2,12,16,12,8,3,4
2,12,17,8,3,4,3
2,12,18,3,4,3,3
2,12,19,4,3,3,2
2,12,20,3,3,2,3
2,12,21,3,2,3,2
2,12,22,2,3,2,3
3,12,2,0,0,0,1
3,12,7,0,0,0,1
3,12,8,0,0,1,2
3,12,9,0,1,2,1
3,12,10,1,2,1,2
3,12,11,2,1,2,1
3,12,13,2,1,0,3
3,12,14,1,0,3,2
3,12,16,3,2,0,3
3,12,17,2,0,3,4
3,12,18,0,3,4,2
3,12,19,3,4,2,1
3,12,20,4,2,1,1
3,12,21,2,1,1,1
3,12,23,1,1,0,2
4,12,4,0,0,0,1
4,12,7,1,0,0,1
4,12,8,0,0,1,4
4,12,9,0,1,4,2
4,12,10,1,4,2,1
4,12,11,4,2,1,4
4,12,12,2,1,4,4
4,12,13,1,4,4,12
4,12,14,4,4,12,8
4,12,15,4,12,8,7
4,12,16,12,8,7,3
4,12,17,8,7,3,4
4,12,18,7,3,4,1
4,12,19,3,4,1,1
4,12,20,4,1,1,1
4,12,21,1,1,1,2
4,12,23,1,2,0,2
5,12,2,2,0,0,3
5,12,3,0,0,3,1
5,12,5,3,1,0,1
5,12,6,1,0,1,2
5,12,9,2,0,0,3
5,12,10,0,0,3,5
5,12,11,0,3,5,11
5,12,12,3,5,11,11
5,12,13,5,11,11,14
5,12,14,11,11,14,7
5,12,15,11,14,7,17
5,12,16,14,7,17,15
5,12,17,7,17,15,8
5,12,18,17,15,8,3
5,12,19,15,8,3,3
5,12,21,3,3,0,1
5,12,22,3,0,1,2
5,12,23,0,1,2,2
6,12,0,1,2,2,3
6,12,1,2,2,3,2
6,12,7,0,0,0,1
6,12,8,0,0,1,2
6,12,9,0,1,2,1
6,12,10,1,2,1,4
6,12,11,2,1,4,17
6,12,12,1,4,17,23
6,12,13,4,17,23,9
6,12,14,17,23,9,10
6,12,15,23,9,10,5
6,12,16,9,10,5,6
6,12,17,10,5,6,9
6,12,18,5,6,9,2
6,12,20,9,2,0,1
6,12,23,1,0,0,1
0,12,1,0,1,0,2
0,12,5,0,0,0,1
0,12,7,0,1,0,1
0,12,8,1,0,1,4
0,12,9,0,1,4,5
0,12,10,1,4,5,5
0,12,11,4,5,5,7
0,12,12,5,5,7,13
0,12,13,5,7,13,18
0,12,14,7,13,18,14
0,12,15,13,18,14,5
0,12,16,18,14,5,14
0,12,18,5,14,0,2
0,12,19,14,0,2,4
0,12,20,0,2,4,5
0,12,21,2,4,5,2
0,12,22,4,5,2,2
0,12,23,5,2,2,2
1,12,2,2,0,0,2
1,12,6,0,0,0,2
1,12,7,0,0,2,3
1,12,8,0,2,3,3
1,12,9,2,3,3,8
1,12,10,3,3,8,2
1,12,11,3,8,2,4
1,12,12,8,2,4,9
1,12,13,2,4,9,12
1,12,14,4,9,12,8
1,12,15,9,12,8,6
1,12,16,12,8,6,7
1,12,17,8,6,7,4
1,12,18,6,7,4,2
1,12,19,7,4,2,2
1,12,20,4,2,2,5
1,12,22,2,5,0,3
1,12,23,5,0,3,1
2,12,1,3,1,0,1
2,12,6,0,0,0,1
2,12,7,0,0,1,3
2,12,8,0,1,3,7
2,12,9,1,3,7,3
2,12,10,3,7,3,1
2,12,11,7,3,1,6
2,12,12,3,1,6,11
2,12,13,1,6,11,11
2,12,14,6,11,11,8
2,12,15,11,11,8,4
2,12,16,11,8,4,7
2,12,17,8,4,7,3
2,12,18,4,7,3,4
2,12,19,7,3,4,3
2,12,20,3,4,3,2
2,12,21,4,3,2,3
2,12,22,3,2,3,5
3,12,0,3,5,0,2
3,12,1,5,0,2,1
3,12,8,0,0,0,2
3,12,9,0,0,2,2
3,12,10,0,2,2,8
3,12,11,2,2,8,6
3,12,12,2,8,6,6
3,12,13,8,6,6,10
3,12,14,6,6,10,11
3,12,15,6,10,11,6
3,12,16,10,11,6,8
3,12,17,11,6,8,7
3,12,18,6,8,7,7
3,12,19,8,7,7,4
3,12,20,7,7,4,11
3,12,21,7,4,11,5
3,12,22,4,11,5,6
3,12,23,11,5,6,7
4,12,0,5,6,7,2
4,12,1,6,7,2,3
4,12,2,7,2,3,1
4,12,3,2,3,1,1
4,12,7,0,0,0,1
4,12,8,0,0,1,3
4,12,9,0,1,3,3
4,12,10,1,3,3,4
4,12,11,3,3,4,5
4,12,12,3,4,5,7
4,12,13,4,5,7,12
4,12,14,5,7,12,6
4,12,15,7,12,6,7
4,12,16,12,6,7,9
4,12,17,6,7,9,4
4,12,18,7,9,4,3
4,12,19,9,4,3,3
4,12,20,4,3,3,4
4,12,23,4,0,0,2
5,12,0,0,0,2,4
5,12,4,0,0,0,1
5,12,5,0,0,1,1
5,12,6,0,1,1,1
5,12,9,1,0,0,4
5,12,10,0,0,4,3
5,12,11,0,4,3,7
5,12,12,4,3,7,8
5,12,13,3,7,8,16
5,12,14,7,8,16,37
5,12,15,8,16,37,23
5,12,16,16,37,23,16
5,12,17,37,23,16,13
5,12,18,23,16,13,3
5,12,19,16,13,3,5
5,12,20,13,3,5,3
5,12,21,3,5,3,1
5,12,22,5,3,1,2
6,12,0,1,2,0,1
6,12,1,2,0,1,2
6,12,2,0,1,2,1
6,12,3,1,2,1,1
6,12,4,2,1,1,1
6,12,9,0,0,0,2
6,12,10,0,0,2,6
6,12,11,0,2,6,8
6,12,12,2,6,8,11
6,12,13,6,8,11,34
6,12,14,8,11,34,22
6,12,15,11,34,22,22
6,12,16,34,22,22,21
6,12,17,22,22,21,11
6,12,18,22,21,11,8
6,12,19,21,11,8,6
6,12,20,11,8,6,5
6,12,21,8,6,5,4
6,12,22,6,5,4,2
6,12,23,5,4,2,3
0,12,0,4,2,3,2
0,12,1,2,3,2,1
0,12,3,2,1,0,1
0,12,5,0,1,0,1
0,12,6,1,0,1,1
0,12,8,1,1,0,3
0,12,9,1,0,3,2
0,12,10,0,3,2,5
0,12,11,3,2,5,10
0,12,12,2,5,10,15
0,12,13,5,10,15,16
0,12,14,10,15,16,21
0,12,15,15,16,21,16
0,12,16,16,21,16,24
0,12,17,21,16,24,17
0,12,18,16,24,17,2
0,12,19,24,17,2,1
0,12,20,17,2,1,2
0,12,22,1,2,0,1
1,12,7,0,0,0,4
1,12,8,0,0,4,4
1,12,9,0,4,4,3
1,12,10,4,4,3,3
1,12,11,4,3,3,9
1,12,12,3,3,9,6
1,12,13,3,9,6,18
1,12,14,9,6,18,13
1,12,15,6,18,13,11
1,12,16,18,13,11,7
1,12,17,13,11,7,5
1,12,18,11,7,5,3
1,12,19,7,5,3,3
1,12,20,5,3,3,3
1,12,21,3,3,3,2
1,12,22,3,3,2,3
2,12,1,3,0,0,1
2,12,6,0,0,0,2
2,12,7,0,0,2,1
2,12,8,0,2,1,2
2,12,9,2,1,2,2
2,12,10,1,2,2,3
2,12,11,2,2,3,4
2,12,12,2,3,4,11
2,12,13,3,4,11,11
2,12,14,4,11,11,13
2,12,15,11,11,13,16
2,12,16,11,13,16,14
2,12,17,13,16,14,5
2,12,18,16,14,5,2
2,12,19,14,5,2,3
2,12,20,5,2,3,5
2,12,21,2,3,5,3
2,12,22,3,5,3,1
3,12,1,1,0,0,1
3,12,2,0,0,1,1
3,12,6,0,0,0,1
3,12,7,0,0,1,2
3,12,8,0,1,2,2
3,12,9,1,2,2,1
3,12,10,2,2,1,3
3,12,11,2,1,3,4
3,12,12,1,3,4,14
3,12,13,3,4,14,15
3,12,14,4,14,15,17
3,12,15,14,15,17,11
3,12,16,15,17,11,4
3,12,17,17,11,4,4
3,12,18,11,4,4,3
3,12,19,4,4,3,2
3,12,20,4,3,2,6
3,12,21,3,2,6,5
3,12,22,2,6,5,2
3,12,23,6,5,2,3
4,12,0,5,2,3,2
4,12,4,0,0,0,2
4,12,5,0,0,2,1
4,12,6,0,2,1,3
4,12,8,1,3,0,2
4,12,9,3,0,2,12
4,12,10,0,2,12,3
4,12,11,2,12,3,3
4,12,12,12,3,3,12
4,12,13,3,3,12,15
4,12,14,3,12,15,17
4,12,15,12,15,17,19
4,12,16,15,17,19,14
4,12,17,17,19,14,4
4,12,18,19,14,4,2
4,12,19,14,4,2,5
4,12,20,4,2,5,4
4,12,21,2,5,4,7
4,12,22,5,4,7,6
4,12,23,4,7,6,1
5,12,0,7,6,1,1
5,12,1,6,1,1,1
5,12,2,1,1,1,1
5,12,6,0,0,0,2
5,12,7,0,0,2,1
5,12,9,2,1,0,3
5,12,10,1,0,3,4
5,12,11,0,3,4,4
5,12,12,3,4,4,16
5,12,13,4,4,16,22
5,12,14,4,16,22,20
5,12,15,16,22,20,22
5,12,16,22,20,22,28
5,12,17,20,22,28,10
5,12,18,22,28,10,3
5,12,19,28,10,3,3
5,12,20,10,3,3,2
5,12,21,3,3,2,1
5,12,22,3,2,1,3
5,12,23,2,1,3,2
6,12,0,1,3,2,2
6,12,1,3,2,2,1
6,12,5,0,0,0,2
6,12,9,0,0,0,1
6,12,10,0,0,1,6
6,12,11,0,1,6,11
6,12,12,1,6,11,18
6,12,13,6,11,18,20
6,12,14,11,18,20,19
6,12,15,18,20,19,24
6,12,16,20,19,24,12
6,12,17,19,24,12,11
6,12,18,24,12,11,6
6,12,20,11,6,0,3
6,12,21,6,0,3,2
6,12,22,0,3,2,1
6,12,23,3,2,1,1
0,12,0,2,1,1,1
0,12,1,1,1,1,1
0,12,6,0,0,0,3
0,12,7,0,0,3,1
0,12,8,0,3,1,5
0,12,9,3,1,5,8
0,12,10,1,5,8,2
0,12,11,5,8,2,2
0,12,12,8,2,2,4
0,12,13,2,2,4,15
0,12,14,2,4,15,5
0,12,15,4,15,5,12
0,12,16,15,5,12,3
0,12,17,5,12,3,5
0,12,18,12,3,5,3
0,12,19,3,5,3,6
0,12,20,5,3,6,1
0,12,21,3,6,1,2
0,12,22,6,1,2,3
0,12,23,1,2,3,1
1,12,6,0,0,0,1
1,12,8,0,1,0,2
1,12,9,1,0,2,4
1,12,10,0,2,4,6
1,12,11,2,4,6,3
1,12,12,4,6,3,11
1,12,13,6,3,11,5
1,12,14,3,11,5,7
1,12,15,11,5,7,10
1,12,16,5,7,10,3
1,12,17,7,10,3,5
1,12,18,10,3,5,3
1,12,19,3,5,3,4
1,12,20,5,3,4,2
1,12,21,3,4,2,5
1,12,22,4,2,5,3
1,12,23,2,5,3,1
