dayofweek,PULocationID,Hours,time1,time2,time3,count
6,43,15,272,370,376,369
6,43,16,370,376,369,329
6,43,17,376,369,329,316
6,43,18,369,329,316,148
6,43,19,329,316,148,133
6,43,20,316,148,133,129
6,43,21,148,133,129,97
6,43,22,133,129,97,68
6,43,23,129,97,68,52
0,43,0,97,68,52,28
0,43,1,68,52,28,31
0,43,2,52,28,31,13
0,43,3,28,31,13,4
0,43,4,31,13,4,5
0,43,5,13,4,5,17
0,43,6,4,5,17,32
0,43,7,5,17,32,46
0,43,8,17,32,46,108
0,43,9,32,46,108,109
0,43,10,46,108,109,161
0,43,11,108,109,161,193
0,43,12,109,161,193,290
0,43,13,161,193,290,304
0,43,14,193,290,304,327
0,43,15,290,304,327,307
0,43,16,304,327,307,225
0,43,17,327,307,225,266
0,43,18,307,225,266,213
0,43,19,225,266,213,125
0,43,20,266,213,125,109
0,43,21,213,125,109,86
0,43,22,125,109,86,47
0,43,23,109,86,47,28
1,43,0,86,47,28,22
1,43,1,47,28,22,9
1,43,2,28,22,9,7
1,43,3,22,9,7,5
1,43,4,9,7,5,11
1,43,5,7,5,11,49
1,43,6,5,11,49,77
1,43,7,11,49,77,213
1,43,8,49,77,213,244
1,43,9,77,213,244,164
1,43,10,213,244,164,203
1,43,11,244,164,203,201
1,43,12,164,203,201,225
1,43,13,203,201,225,269
1,43,14,201,225,269,343
1,43,15,225,269,343,300
1,43,16,269,343,300,212
1,43,17,343,300,212,309
1,43,18,300,212,309,299
1,43,19,212,309,299,215
1,43,20,309,299,215,184
1,43,21,299,215,184,133
1,43,22,215,184,133,90
1,43,23,184,133,90,68
2,43,0,133,90,68,25
2,43,1,90,68,25,12
2,43,2,68,25,12,13
2,43,3,25,12,13,35
2,43,4,12,13,35,14
2,43,5,13,35,14,34
2,43,6,35,14,34,90
2,43,7,14,34,90,205
2,43,8,34,90,205,275
2,43,9,90,205,275,175
2,43,10,205,275,175,245
2,43,11,275,175,245,193
2,43,12,175,245,193,244
2,43,13,245,193,244,255
2,43,14,193,244,255,315
2,43,15,244,255,315,297
2,43,16,255,315,297,194
2,43,17,315,297,194,277
2,43,18,297,194,277,282
2,43,19,194,277,282,222
2,43,20,277,282,222,198
2,43,21,282,222,198,165
2,43,22,222,198,165,96
2,43,23,198,165,96,63
3,43,0,165,96,63,41
3,43,1,96,63,41,26
3,43,2,63,41,26,13
3,43,3,41,26,13,6
3,43,4,26,13,6,5
3,43,5,13,6,5,28
3,43,6,6,5,28,72
3,43,7,5,28,72,186
3,43,8,28,72,186,259
3,43,9,72,186,259,210
3,43,10,186,259,210,237
3,43,11,259,210,237,199
3,43,12,210,237,199,248
3,43,13,237,199,248,296
3,43,14,199,248,296,374
3,43,15,248,296,374,306
3,43,16,296,374,306,196
3,43,17,374,306,196,319
3,43,18,306,196,319,254
3,43,19,196,319,254,187
3,43,20,319,254,187,163
3,43,21,254,187,163,169
3,43,22,187,163,169,117
3,43,23,163,169,117,168
4,43,0,169,117,168,41
4,43,1,117,168,41,22
4,43,2,168,41,22,9
4,43,3,41,22,9,4
4,43,4,22,9,4,7
4,43,5,9,4,7,25
4,43,6,4,7,25,96
4,43,7,7,25,96,172
4,43,8,25,96,172,253
4,43,9,96,172,253,176
4,43,10,172,253,176,180
4,43,11,253,176,180,194
4,43,12,176,180,194,267
4,43,13,180,194,267,295
4,43,14,194,267,295,331
4,43,15,267,295,331,350
4,43,16,295,331,350,215
4,43,17,331,350,215,351
4,43,18,350,215,351,317
4,43,19,215,351,317,223
4,43,20,351,317,223,210
4,43,21,317,223,210,173
4,43,22,223,210,173,95
4,43,23,210,173,95,100
5,43,0,173,95,100,44
5,43,1,95,100,44,32
5,43,2,100,44,32,20
5,43,3,44,32,20,7
5,43,4,32,20,7,19
5,43,5,20,7,19,14
5,43,6,7,19,14,27
5,43,7,19,14,27,44
5,43,8,14,27,44,96
5,43,9,27,44,96,142
5,43,10,44,96,142,180
5,43,11,96,142,180,220
5,43,12,142,180,220,278
5,43,13,180,220,278,320
5,43,14,220,278,320,352
5,43,15,278,320,352,330
5,43,16,320,352,330,303
5,43,17,352,330,303,346
5,43,18,330,303,346,284
5,43,19,303,346,284,235
5,43,20,346,284,235,185
5,43,21,284,235,185,121
5,43,22,235,185,121,106
5,43,23,185,121,106,95
6,43,0,121,106,95,69
6,43,1,106,95,69,53
6,43,2,95,69,53,34
6,43,3,69,53,34,14
6,43,4,53,34,14,14
6,43,5,34,14,14,13
6,43,6,14,14,13,33
6,43,7,14,13,33,57
6,43,8,13,33,57,79
6,43,9,33,57,79,136
6,43,10,57,79,136,259
6,43,11,79,136,259,244
6,43,12,136,259,244,304
6,43,13,259,244,304,294
6,43,14,244,304,294,337
6,43,15,304,294,337,323
6,43,16,294,337,323,267
6,43,17,337,323,267,262
6,43,18,323,267,262,166
6,43,19,267,262,166,91
6,43,20,262,166,91,98
6,43,21,166,91,98,84
6,43,22,91,98,84,53
6,43,23,98,84,53,32
0,43,0,84,53,32,12
0,43,1,53,32,12,12
0,43,2,32,12,12,6
0,43,3,12,12,6,1
0,43,4,12,6,1,10
0,43,5,6,1,10,30
0,43,6,1,10,30,78
0,43,7,10,30,78,151
0,43,8,30,78,151,230
0,43,9,78,151,230,174
0,43,10,151,230,174,153
0,43,11,230,174,153,204
0,43,12,174,153,204,248
0,43,13,153,204,248,281
0,43,14,204,248,281,310
0,43,15,248,281,310,275
0,43,16,281,310,275,244
0,43,17,310,275,244,320
0,43,18,275,244,320,262
0,43,19,244,320,262,130
0,43,20,320,262,130,121
0,43,21,262,130,121,88
0,43,22,130,121,88,90
0,43,23,121,88,90,55
1,43,0,88,90,55,18
1,43,1,90,55,18,10
1,43,2,55,18,10,4
1,43,3,18,10,4,2
1,43,4,10,4,2,7
1,43,5,4,2,7,14
1,43,6,2,7,14,97
1,43,7,7,14,97,188
1,43,8,14,97,188,220
1,43,9,97,188,220,210
1,43,10,188,220,210,145
1,43,11,220,210,145,233
1,43,12,210,145,233,339
1,43,13,145,233,339,266
1,43,14,233,339,266,306
1,43,15,339,266,306,274
1,43,16,266,306,274,283
1,43,17,306,274,283,355
1,43,18,274,283,355,292
1,43,19,283,355,292,165
1,43,20,355,292,165,216
1,43,21,292,165,216,130
1,43,22,165,216,130,76
1,43,23,216,130,76,44
2,43,0,130,76,44,21
2,43,1,76,44,21,16
2,43,2,44,21,16,5
2,43,3,21,16,5,4
2,43,4,16,5,4,7
2,43,5,5,4,7,24
2,43,6,4,7,24,85
2,43,7,7,24,85,186
2,43,8,24,85,186,266
2,43,9,85,186,266,246
2,43,10,186,266,246,192
2,43,11,266,246,192,230
2,43,12,246,192,230,266
2,43,13,192,230,266,285
2,43,14,230,266,285,294
2,43,15,266,285,294,278
2,43,16,285,294,278,226
2,43,17,294,278,226,276
2,43,18,278,226,276,310
2,43,19,226,276,310,211
2,43,20,276,310,211,198
2,43,21,310,211,198,133
2,43,22,211,198,133,118
2,43,23,198,133,118,52
3,43,0,133,118,52,44
3,43,1,118,52,44,21
3,43,2,52,44,21,18
3,43,3,44,21,18,1
3,43,4,21,18,1,9
3,43,5,18,1,9,35
3,43,6,1,9,35,89
3,43,7,9,35,89,175
3,43,8,35,89,175,278
3,43,9,89,175,278,259
3,43,10,175,278,259,158
3,43,11,278,259,158,237
3,43,12,259,158,237,253
3,43,13,158,237,253,265
3,43,14,237,253,265,332
3,43,15,253,265,332,310
3,43,16,265,332,310,253
3,43,17,332,310,253,321
3,43,18,310,253,321,300
3,43,19,253,321,300,202
3,43,20,321,300,202,228
3,43,21,300,202,228,157
3,43,22,202,228,157,145
3,43,23,228,157,145,78
4,43,0,157,145,78,44
4,43,1,145,78,44,19
4,43,2,78,44,19,9
4,43,3,44,19,9,4
4,43,4,19,9,4,10
4,43,5,9,4,10,20
4,43,6,4,10,20,84
4,43,7,10,20,84,194
4,43,8,20,84,194,208
4,43,9,84,194,208,230
4,43,10,194,208,230,169
4,43,11,208,230,169,244
4,43,12,230,169,244,288
4,43,13,169,244,288,325
4,43,14,244,288,325,336
4,43,15,288,325,336,296
4,43,16,325,336,296,274
4,43,17,336,296,274,311
4,43,18,296,274,311,278
4,43,19,274,311,278,285
4,43,20,311,278,285,257
4,43,21,278,285,257,141
4,43,22,285,257,141,168
4,43,23,257,141,168,94
5,43,0,141,168,94,57
5,43,1,168,94,57,33
5,43,2,94,57,33,25
5,43,3,57,33,25,10
5,43,4,33,25,10,11
5,43,5,25,10,11,26
5,43,6,10,11,26,20
5,43,7,11,26,20,57
5,43,8,26,20,57,88
5,43,9,20,57,88,166
5,43,10,57,88,166,194
5,43,11,88,166,194,236
5,43,12,166,194,236,353
5,43,13,194,236,353,404
5,43,14,236,353,404,378
5,43,15,353,404,378,286
5,43,16,404,378,286,319
5,43,17,378,286,319,346
5,43,18,286,319,346,288
5,43,19,319,346,288,285
5,43,20,346,288,285,226
5,43,21,288,285,226,170
5,43,22,285,226,170,221
5,43,23,226,170,221,145
6,43,0,170,221,145,72
6,43,1,221,145,72,63
6,43,2,145,72,63,30
6,43,3,72,63,30,22
6,43,4,63,30,22,25
6,43,5,30,22,25,14
6,43,6,22,25,14,39
6,43,7,25,14,39,64
6,43,8,14,39,64,74
6,43,9,39,64,74,90
6,43,10,64,74,90,162
6,43,11,74,90,162,262
6,43,12,90,162,262,310
6,43,13,162,262,310,358
6,43,14,262,310,358,330
6,43,15,310,358,330,239
6,43,16,358,330,239,390
6,43,17,330,239,390,295
6,43,18,239,390,295,181
6,43,19,390,295,181,110
6,43,20,295,181,110,119
6,43,21,181,110,119,68
6,43,22,110,119,68,61
6,43,23,119,68,61,28
0,43,0,68,61,28,11
0,43,1,61,28,11,10
0,43,2,28,11,10,7
0,43,3,11,10,7,3
0,43,4,10,7,3,8
0,43,5,7,3,8,31
0,43,6,3,8,31,80
0,43,7,8,31,80,173
0,43,8,31,80,173,165
0,43,9,80,173,165,212
0,43,10,173,165,212,155
0,43,11,165,212,155,195
0,43,12,212,155,195,265
0,43,13,155,195,265,233
0,43,14,195,265,233,276
0,43,15,265,233,276,237
0,43,16,233,276,237,252
0,43,17,276,237,252,304
0,43,18,237,252,304,203
0,43,19,252,304,203,179
0,43,20,304,203,179,196
0,43,21,203,179,196,112
0,43,22,179,196,112,60
0,43,23,196,112,60,35
1,43,0,112,60,35,19
1,43,1,60,35,19,13
1,43,2,35,19,13,1
1,43,3,19,13,1,2
1,43,4,13,1,2,7
1,43,5,1,2,7,30
1,43,6,2,7,30,68
1,43,7,7,30,68,204
1,43,8,30,68,204,185
1,43,9,68,204,185,218
1,43,10,204,185,218,169
1,43,11,185,218,169,232
1,43,12,218,169,232,241
1,43,13,169,232,241,239
1,43,14,232,241,239,273
1,43,15,241,239,273,237
1,43,16,239,273,237,256
1,43,17,273,237,256,243
1,43,18,237,256,243,223
1,43,19,256,243,223,211
1,43,20,243,223,211,188
1,43,21,223,211,188,128
1,43,22,211,188,128,90
1,43,23,188,128,90,56
